partner_id,role,FinalCWS,CWS_r,CWS_r,S_P,S_I,S_T,S_R,S_B,S_L,LoanLimit,InterestRate
148,driver,42.115960456011656,55.921685542144125,55.921685542144125,52.31922257888687,55.38162270258337,86.56083695172994,60.79482008454934,13.952644662989192,96.19544635936181,46044.14830651707,0.1274866295017137
149,driver,65.07376195120987,62.29090975194086,62.29090975194086,88.06341036956515,61.56636450107566,89.72930138899146,53.47650489558681,37.38161044010938,53.217085362742075,69236.98081254686,0.10818798560099671
150,driver,8.939530817790796,36.980866039526454,36.980866039526454,64.7199653581104,34.310594588085664,44.54106638454638,50.21347392097562,25.080213218621214,8.052353026662663,14460.636727500225,0.16595373222172138
151,driver,4.50589271113035,35.54381761480915,35.54381761480915,29.01197363713122,58.168442425255506,2.424121757733246,23.26714846668527,37.41377477236401,60.5818414905599,14716.007412911802,0.18386053305552702
152,driver,12.90961304906267,45.44911313023813,45.44911313023813,48.29859315075182,45.04785859087961,27.322028137266262,43.249986115290575,56.049976750207016,44.6492722166286,19321.03446349022,0.16546539389329204
153,driver,51.352618063275955,64.48735771685112,64.48735771685112,25.930183100671847,82.39702165529046,89.96543873804814,41.897778419338984,69.4760345020697,77.12542442594196,67631.17165176429,0.12769849272705455
154,driver,14.684417817550866,44.650731418576505,44.650731418576505,53.77414632116113,44.15963276548822,50.30078507523902,35.4941169723479,31.131495913340572,58.40102926427686,20477.39838915347,0.1675685236962752
155,driver,14.849054413915269,46.907684071851044,46.907684071851044,46.3111810921908,61.138607847022726,11.629456717360561,68.12364025761745,76.0711095206188,3.0923171968694443,24316.286667960117,0.151089125457276
156,driver,4.250022022252604,34.753065870470536,34.753065870470536,30.706636304345448,29.993869315462796,24.31259185278003,51.191595412810955,29.312114929652125,50.72587985667727,10719.192581433586,0.17015418027134194
157,driver,74.21991393671567,70.49525538490272,70.49525538490272,85.87092631294061,39.10394422609693,79.94605370232323,63.06353159790466,94.98891397882853,39.10757781903129,61816.69099767232,0.094248320264332
158,driver,73.78320400586833,71.3819495093413,71.3819495093413,76.61931529674489,38.76058440653638,67.72809649334988,86.97159966663847,95.33645209936853,48.97643757403687,61268.380896234194,0.08273099616081242
159,driver,8.289179715135642,40.884497966687256,40.884497966687256,24.725776552321975,52.57369208355612,41.7623397479675,38.83934243518618,15.545316527760587,91.57602125585514,17059.38335016027,0.17229114906727128
160,driver,50.14709386281503,62.43848364736269,62.43848364736269,72.6207088211705,38.76058440653638,36.298461343259646,86.29673640072242,92.23771916056941,31.285740259023697,44484.74130107681,0.10670453793682377
161,driver,3.7066735421769104,33.041610760719166,33.041610760719166,20.171880532499276,48.05430669581736,32.98936599436991,36.49164205811232,14.067631236078956,62.38811003565327,12713.073104188823,0.17804750542876693
162,driver,44.23168056169244,61.68947303968295,61.68947303968295,53.80383880325099,73.74185588775042,12.516250656717364,53.49293627234403,80.3854555534422,83.67033221590513,56160.667522678705,0.12902185130213556
163,driver,90.16274356647038,79.30469650635233,79.30469650635233,92.491760157891,71.94501970992191,96.77688485314631,88.35666510797468,96.97067740046033,16.682832202664475,100153.68230150311,0.06565892387954228
164,driver,12.18497538637683,45.182706430680376,45.182706430680376,41.092673905375555,32.23546830317695,35.699118854969576,70.36528932082938,49.75007420293498,44.7632252317168,16239.84408760876,0.1526323799532085
165,driver,91.96847594206605,83.48914499492075,83.48914499492075,78.20069659590983,77.42660465061775,86.89975587952641,56.7968594600753,98.61386109739011,88.63318079052537,106496.50545857775,0.07963309432789631
166,driver,72.38773367498214,69.5372428333906,69.5372428333906,82.18556689983869,27.74289773737657,96.77688485314631,65.91662478871076,81.53607811233007,51.81239266742256,52795.34718601436,0.09465395393066249
167,driver,43.29206810593046,53.596853071160716,53.596853071160716,89.0589149095185,34.531308091815404,82.93938808761064,62.944407787083236,42.5044361921241,11.774706520349723,37729.411985135644,0.12523572800052796
168,driver,26.331827036660716,55.98732581623901,55.98732581623901,60.83955665554057,17.49378702670772,32.788905170977976,42.49411253763676,95.54376533898957,56.72377966216696,20967.256510962634,0.15242111669452094
169,driver,9.32163315076468,38.18819062429598,38.18819062429598,60.42830517383516,22.80449208989326,64.42014455272589,53.994877603747526,26.433193574857185,7.598109936325161,12709.703344907197,0.16368092804736156
170,driver,34.67753302490066,60.319843238277265,60.319843238277265,26.68028669775357,55.2194189865483,48.787399852305654,63.89665677586066,79.52122366612562,82.45642718145893,39711.940912789934,0.133374138587169
171,driver,2.2302460015638,29.228614575386295,29.228614575386295,14.020235312244807,51.80577348467645,11.651684096832176,37.95872528202042,50.12290739555098,0.6705313281716032,11996.992702470117,0.178790391357426
172,driver,38.50697151523104,55.00256125776648,55.00256125776648,43.901910422298634,85.03015537358841,63.460541539962094,47.95295539681738,20.745221049312715,92.57301956515931,55099.83431070276,0.1375165507863603
173,driver,32.96915209191359,58.4034702216968,58.4034702216968,47.47452856720818,48.05430669581736,12.173750731278798,76.93842736787228,75.73811985143792,84.37803479020504,35667.56947535408,0.1285616342241503
174,driver,93.47050693379653,85.561845086318,85.561845086318,85.31816880495882,55.00659412979555,87.02904156809905,86.82597457549087,96.43526431643605,95.80864212382217,89020.81609060687,0.06311650577845804
175,driver,44.502827135629516,60.01521179627567,60.01521179627567,55.772984130526005,72.15660652132165,33.711419188967845,68.29994673417066,77.88487839314968,42.857717265664476,55706.17540008009,0.12134719949728515
176,driver,75.77280371630361,72.18479637549562,72.18479637549562,78.12065417625831,47.30090441816527,56.08483182222721,82.50384296996144,92.01665564895595,64.737287460506,68712.18909698816,0.08297527479871566
177,driver,12.120617358568847,41.34088168184108,41.34088168184108,45.97326670215495,61.313183857512286,61.52825199393711,19.053712188848955,15.627008850555683,56.308537482899894,21924.794453758663,0.1783525265470067
178,driver,85.85285177398174,77.88629059486861,77.88629059486861,75.11909956506457,88.20627015563082,36.840808003162,76.02612365102847,98.38093793402784,79.26281085138461,108743.84642281308,0.07613408640050404
179,driver,22.653133934969784,49.81398551400437,49.81398551400437,46.22446732858014,46.15747602703783,68.51464839567878,39.8545517999185,19.39121582291068,97.74941706489713,27041.89306901686,0.15741959016507098
180,driver,11.031731599232906,40.225370135320766,40.225370135320766,58.017861902910184,70.67462109914715,33.168318371276506,4.2594918806465225,34.64577957822674,33.55420101332746,22717.462356354074,0.18683852246044386
181,driver,52.034259609722014,63.399092185095384,63.399092185095384,55.728348982397044,48.553201426848865,78.51246304128173,38.91241022823911,62.45441966165234,93.500303701617,50880.46308999593,0.12850953527615844
182,driver,1.6380611447685534,25.566380504310484,25.566380504310484,20.404921653483292,38.76058440653638,5.853781275129587,26.790660641796375,3.7507489705914066,73.6584882318012,10039.220556680015,0.18496660853433328
183,driver,29.73983662309969,54.31263798446216,54.31263798446216,33.882877270785585,73.36692334060551,56.58208461631532,68.48121958377219,52.955206897252786,48.43213871877847,41687.989492813125,0.13601955358501422
184,driver,38.7764685114601,48.224310404138926,48.224310404138926,76.44529974396201,83.6648156096595,96.77688485314631,20.723288490449548,12.211273814472298,12.3885887222191,54830.877669590605,0.15086188724331512
185,driver,18.954064902087307,51.83606494628816,51.83606494628816,32.39530175146079,56.62868922488407,11.629456717360561,72.52408431465786,84.06525932348117,40.31322527372859,26831.245690432002,0.14478389294058377
186,driver,15.896367040421804,44.93955624569596,44.93955624569596,60.00240174712851,63.08165207372048,23.203453647207674,37.73206291510256,46.10273992997381,34.28550360511897,25688.86478258114,0.16523760150202693
187,driver,66.25071626216821,68.34449013341462,68.34449013341462,74.02796973025593,30.56069864126594,70.4755502289159,64.93309107370456,73.19043866632306,91.82958437343976,50753.701764642996,0.10128273820097951
188,driver,12.057036383310743,46.07034963829164,46.07034963829164,33.13773950713101,20.758422172961144,56.554825743514094,43.22966711947358,36.596562317453525,94.47912470557706,13900.937181816547,0.1663281300569525
189,driver,20.50397522992872,47.15668698292214,47.15668698292214,40.8939965740119,73.43029152549661,64.42014455272589,46.244148933186864,26.5897109551139,46.143177180704825,32589.522273042967,0.15637395030347787
190,driver,6.392045105064072,36.26654608344104,36.26654608344104,36.01349911620157,29.087846531216965,68.10485823183072,58.816866137538845,10.866789893605585,36.20326078774369,11953.049311441087,0.1641995218261665
191,driver,66.11610098989928,70.08591692945924,70.08591692945924,50.758335713405515,52.0749112879106,72.71663203614888,83.43667717720787,91.11668090786898,62.92742342803426,64197.852274763114,0.09216556042149679
192,driver,87.0527503000027,77.95081411276254,77.95081411276254,81.1558366557619,62.448733734326055,85.35943646158636,72.52526850069843,91.6729249802935,63.668496801209045,89556.6456880388,0.0766846154496481
193,driver,31.139710036468127,53.637262045126334,53.637262045126334,49.75185635260299,61.69091181820425,64.42014455272589,29.14233429169634,30.68218155562331,97.31762628072588,38993.272043641315,0.15428912281768373
194,driver,4.525457308898337,34.53420711377962,34.53420711377962,18.2648118789128,60.039498853337335,43.115341104257055,30.153521224001523,13.74154216586947,58.13004595725738,14987.782320160497,0.18039778207910093
195,driver,23.95040982462886,46.47075744287888,46.47075744287888,51.24334956932215,80.83417906035945,72.71663203614888,12.541650411943873,3.7356360861252846,78.50283856640044,38151.67556655182,0.1697787649693992
196,driver,52.728716843073144,56.914808254993275,56.914808254993275,86.80760369806153,48.872105640351286,96.77688485314631,61.135016103880325,46.87567808785402,2.579797072589401,51594.40465994311,0.1167037751049867
197,driver,1.8868081631409368,24.671742358560344,24.671742358560344,34.971783893836246,26.649675586264834,45.206400723368034,33.91786774521219,1.7475146331713578,20.60924682337723,8821.953427412633,0.18115425796425297
198,driver,5.286523425792853,36.710791038920945,36.710791038920945,45.131708259413806,23.3531050785464,13.331108670357745,34.92399048845377,26.195729145350423,82.29760229959187,10437.57377467368,0.17725148132998025
199,driver,78.46932178532111,72.93133289294181,72.93133289294181,71.9588762186854,52.41640249229894,81.68275584650415,78.95384767538724,82.9078143956566,64.41630735198243,74534.00539533526,0.08205375437698527
200,driver,18.88408197202137,50.39679364928056,50.39679364928056,30.846218568035884,52.57369208355612,45.0981435497045,84.56859182890085,68.62434659208857,19.26254196369851,25753.449284185637,0.1388316221135282
201,driver,2.014113613112027,26.245178124073977,26.245178124073977,33.688186279961805,58.291671220072665,0.8268564187781119,19.939336066130267,22.652458855487577,21.717936040304725,12574.06095553527,0.18801621835382287
202,driver,40.830955947305526,55.1601781944428,55.1601781944428,78.47223655038077,23.815492337481135,81.39477754552856,62.973413501392216,40.67868974520267,50.18102050970054,31493.206160631,0.12768233730199838
203,driver,48.241955253873286,60.87936731931376,60.87936731931376,64.23820476790955,71.94501970992191,24.31259185278003,72.03068130126489,83.00709832883621,36.549282588826046,59257.43144522218,0.11574270409549428
204,driver,85.30437759567135,76.77401537424903,76.77401537424903,78.62283823366316,84.17665743436002,45.80019742050298,71.75066961081353,90.17941809309944,79.80294258258485,104984.51574588154,0.07882028759892187
205,driver,12.696157680180258,41.83333298442728,41.83333298442728,40.799182180918365,52.572576396864456,64.42014455272589,52.37011092408814,8.068891765978462,57.59290531358818,20675.478468461857,0.16111878685777567
206,driver,35.67731225673093,56.776241048128306,56.776241048128306,34.787625106461505,73.91397336706683,55.405682824752745,62.572271488959544,40.04909212586018,90.63716326701412,47758.73750301936,0.1330365519987893
207,driver,16.271991104740522,47.53437252602893,47.53437252602893,53.09343825920528,25.413199142385174,75.23881047286957,30.316069781227892,58.27050201487285,31.16132213078803,17358.303159237854,0.16856997400464552
208,driver,7.458264669906627,40.537726849566404,40.537726849566404,48.362441543276745,19.8048367248246,32.788905170977976,39.34409015834951,60.40545832196728,27.471804586082918,11145.467252749335,0.17286969025091864
209,driver,15.144604249100912,48.100812023885126,48.100812023885126,53.27617195441436,7.670725757881756,68.4888555810216,40.80644172966843,70.61969463666851,30.23644803018463,12754.275122680567,0.1644521748860649
210,driver,83.6198501631367,76.32828193808146,76.32828193808146,77.86944005951288,84.17665743436002,36.840808003162,58.27145759160261,93.23672459589591,92.38271234516364,103176.32166384967,0.08724442104106199
211,driver,83.22776230629589,75.2358230551729,75.2358230551729,79.10468641674161,57.3184620940715,75.23881047286957,75.41411932127033,79.61544689621414,81.06555048341511,82186.84984334803,0.07906517803306895
212,driver,79.98838667756011,74.5972559666379,74.5972559666379,77.39850617335472,49.707509097258075,68.51464839567878,70.09886891692088,93.64746230285431,74.05647590499629,73774.29324834839,0.08496217886397944
213,driver,13.71098522786076,44.29019119067941,44.29019119067941,59.2214152438322,46.94500278266196,12.516250656717364,44.86612553197009,31.327031310397732,76.63637026297916,20328.19228681018,0.1638559520061542
214,driver,35.35259748392101,55.71017050100112,55.71017050100112,66.14620027560122,37.00909988095324,82.72761341482057,30.078248210899844,67.1195258145899,36.36050812047587,33308.891472332274,0.1496082784106291
215,driver,22.564659152902323,49.93037064738498,49.93037064738498,48.35555674746138,66.64203364155384,24.31259185278003,51.513362718326654,29.73761339999735,93.1144648832888,32720.10522033961,0.15167865948793435
216,driver,42.097202052870244,54.731441984312575,54.731441984312575,75.59773940843759,53.531308771597516,74.68797098827001,33.05408558467526,33.511114493884904,63.64458688787619,45220.15827040805,0.14137575515479214
217,driver,49.102752995269185,61.82331520381186,61.82331520381186,50.31034940508429,59.66327008498976,64.42014455272589,81.94270107128301,76.53465049826217,34.58768908079895,54044.47471759294,0.10992589646908933
218,driver,54.18433284028019,58.4396321606934,58.4396321606934,65.64288057450858,73.15160624335272,96.77688485314631,53.645584914368584,32.66430468193605,43.540624217325075,65698.2616043749,0.11899287470253554
219,driver,13.320592252704627,46.02158564340886,46.02158564340886,29.026111059263933,61.69091181820425,41.7623397479675,38.78490680352982,36.66010260638075,76.39788966531225,23071.403939125128,0.16728695434553048
220,driver,5.299981338442408,32.59843200877036,32.59843200877036,51.24334956932215,50.206975773464144,34.76933826000017,33.876559814939355,15.709881248899634,17.570163275033952,14269.458389995294,0.17776173875408793
221,driver,46.45392949965893,60.01501495063719,60.01501495063719,84.32416704720545,27.070249183472498,50.30661171058109,70.74268658364612,95.85510771375374,5.181576197041321,36348.75229506867,0.11817472720851802
222,driver,5.685435715524236,36.229907827553376,36.229907827553376,19.098685792966577,61.93401774789104,36.840808003162,48.28429340315125,1.8507322503289456,78.12748167467366,16284.551073076966,0.17017241758290014
223,driver,71.375721561007,67.11701091607688,67.11701091607688,74.00339087175948,80.47299096413542,77.70315841081559,47.4417422208807,60.19591126622699,62.186608465700594,87548.13009071686,0.10490340732855263
224,driver,5.364048744329337,38.61093091461494,38.61093091461494,7.158811042077264,56.210069429138066,1.9958977604829238,42.86552155128516,37.026056618412504,94.60715405227027,15178.734859365803,0.1732031904800281
225,driver,8.364149426660292,43.285520702835996,43.285520702835996,17.587273263705477,55.63653569933485,12.174509612465254,43.62661934706255,74.16965665987759,41.13697487988058,17632.13172596525,0.16982254089980842
226,driver,5.211125199162649,36.110854507256946,36.110854507256946,47.27234102957255,35.39032116160082,12.918447114326925,24.2062807467437,32.90776684832524,61.49214985902781,12098.869351118561,0.18268573442746552
227,driver,8.808709212412626,38.055926832256574,38.055926832256574,53.00472745031892,28.89752854064832,81.96397465685524,24.343760155755604,18.004438006442516,29.756597941815556,13449.635946005603,0.1790194107097096
228,driver,65.35449881417823,67.5840785627607,67.5840785627607,52.511285480362076,50.96673647270323,96.77688485314631,67.77371958812535,59.158426723758055,86.9870063060236,62885.717319884156,0.10075864139175911
229,driver,3.966820344762514,33.14357219476087,33.14357219476087,26.68028669775357,46.86604315961131,43.4049947760282,31.87471534465611,22.171652502233975,36.217239546013836,12760.605841738641,0.18009582198290944
230,driver,42.09678145279705,56.69695658353587,56.69695658353587,63.00608261007356,82.62770686029097,43.21101295755277,58.412213550824106,75.09929079284932,4.638436111565671,57928.367408295504,0.1286971117717909
231,driver,3.2522381224884946,29.021881192657073,29.021881192657073,42.893609942142675,26.042021731886702,51.678480347162115,50.47572204739244,11.858699741021333,4.1412967351443015,9582.65626908899,0.17150990085381532
232,driver,57.55753815647555,62.90984551917618,62.90984551917618,53.149310475652214,87.57067585556771,84.65012125811862,49.14600387774294,76.73933775262421,16.183301086804185,77102.90298370853,0.11786945990465299
233,driver,7.405160566931867,36.195221262390795,36.195221262390795,62.69968852223966,42.514996006203475,12.516250656717364,53.688754755150086,27.208249305653254,22.73251621278807,14732.206802820325,0.1657504620554931
234,driver,7.546621883092904,41.21915856223798,41.21915856223798,23.998980706202953,32.61829241589064,62.670896535543115,37.90755397062149,54.04280653970255,30.309037206707785,13249.741349505297,0.17349960113159635
235,driver,79.47063456971401,73.10132416268794,73.10132416268794,86.33741538212679,39.673481423854774,82.80145946446194,60.844336200677105,83.35184553418927,73.66711022019359,65978.61592501907,0.09010719732994744
236,driver,56.90461678388077,68.68595573300325,68.68595573300325,62.779899789813186,9.42902150820423,68.10485823183072,65.58477972856072,95.28391390053771,93.76226511513282,32997.18770894338,0.1103029933518389
237,driver,27.01144343712678,55.11122344894631,55.11122344894631,20.21576687729827,74.17040475528808,56.73036902534821,62.27001927262003,60.49077311983154,61.61449167509927,39249.215392429614,0.1418535469265632
238,driver,30.609186637000263,52.44872871319469,52.44872871319469,50.798352595278686,63.34432718481657,82.93938808761064,31.819513400366922,41.9197373804134,47.094613346887066,39089.45403884385,0.15348105666281628
239,driver,7.43279833061377,42.79901151769055,42.79901151769055,14.027901153656297,19.83587617247332,3.88522571531703,54.71516418017521,65.44136383778714,91.93108910530704,11136.195487901008,0.16520961957929864
240,driver,20.312925246329378,47.25291160744901,47.25291160744901,73.75236888676548,14.554071242821411,72.71663203614888,29.24035279783125,31.20770914670689,63.84073395712805,16945.66331229536,0.165066898354755
241,driver,16.973278559409525,50.56408743560328,50.56408743560328,38.513705059794425,28.437288448736563,24.993437639650733,95.90658920493051,93.0703833644018,5.6041671059338185,18494.432415154937,0.13507342683812523
242,driver,27.616715965250815,56.29533588848387,56.29533588848387,28.9446653914816,84.19545464293428,1.6826194758546278,54.70616790448558,68.68280923628136,96.45428361726823,43067.84750190634,0.14503020008250642
243,driver,62.069183353417486,66.15220041120102,66.15220041120102,74.02796973025593,34.25139699951665,68.4888555810216,78.29171209591365,83.69250851595329,47.31996928117507,50260.4629651082,0.09878496059862568
244,driver,79.54758383923406,76.39511657385484,76.39511657385484,76.14559525130284,20.695814867115075,89.65427382363777,59.530168838251186,97.10293433976305,98.11361519651007,52059.031568509956,0.09068733174164036
245,driver,11.727821787859122,45.43118130101844,45.43118130101844,27.457612193992066,50.806258740640395,43.21101295755277,69.4184502233137,70.6913177943777,2.554512506525537,19538.528574952412,0.15356295310048404
246,driver,16.58888638178093,46.29923720523896,46.29923720523896,51.4812209518593,32.00863826307788,83.40080650338012,46.38861023278443,50.08978359838681,10.880810609365021,19084.31968607395,0.16021680850182685
247,driver,57.62569755453902,65.15947454819732,65.15947454819732,65.39385225203833,13.232595503417969,96.77688485314631,70.32143902592927,59.615239173787465,90.29851075191601,35473.838942889546,0.10721358293249635
248,driver,54.743381381354105,60.90550757570287,60.90550757570287,60.33694215269302,63.07474013912138,89.72930138899146,74.72769882700415,61.56165452691843,18.443428453540626,60828.223006179585,0.10789276920514385
249,driver,55.94395280111526,61.100631877080176,61.100631877080176,88.07939551904867,33.58725587762865,96.77688485314631,37.685626657390316,74.74461549240253,16.555270013651384,45768.337568505274,0.1252132338701896
250,driver,76.54642395784639,70.33056419973065,70.33056419973065,78.98065399589326,57.3184620940715,77.60605974581904,67.9047849146947,59.655741737202725,85.41905720281487,76450.60219306206,0.08950118358480627
251,driver,42.20734346519741,60.41837273604317,60.41837273604317,30.308185544052353,85.7902010536346,51.678480347162115,95.81090177975159,90.23201648373488,1.9152319566022091,59429.76934599519,0.1098872056449268
252,driver,35.4119819780055,54.32258422670136,54.32258422670136,68.12541501131967,83.20339956832026,4.530515394740089,74.11165320350213,78.24160131948973,2.9741571060805656,51056.3110362114,0.12753219142024347
253,driver,5.8007444738783915,33.29640904764645,33.29640904764645,64.6293864433269,40.95959538807071,43.115341104257055,8.165354690731482,29.094010391519756,5.323559021538212,13317.026501155595,0.19011657818075586
254,driver,6.923781509487593,39.66090885255414,39.66090885255414,55.02600309630901,23.548191833321056,13.435620657238607,35.033869942076734,64.22406981532248,26.32383049836493,11428.672068706468,0.17555928351947406
255,driver,28.38108800793453,47.27304213731398,47.27304213731398,45.19338207788262,82.65433339460405,96.77688485314631,52.133570959939746,12.964967535145151,18.175201514356633,43384.42782510958,0.1455521265120956
256,driver,29.47785267575328,54.97532856853285,54.97532856853285,44.17397001178502,59.73240308943782,44.615386878277576,69.11014274404027,71.42905644761707,34.809094867100946,36850.64520515836,0.1359670759522266
257,driver,46.25345643129442,57.0512905121253,57.0512905121253,77.2073426979623,58.66797181660802,56.58208461631532,42.62082121223248,46.21036174088727,61.32914253909247,51076.95158083368,0.13243613296258935
258,driver,2.7952047627154863,27.156935842299795,27.156935842299795,34.79119678091081,40.473745213013636,68.24727850950089,20.99930741860806,1.2650660928262596,11.667889666127596,11070.515669462344,0.18670514152798048
259,driver,37.903997363235874,57.814105308513305,57.814105308513305,59.28205641203585,48.581203482803936,53.097000835447844,39.46153100000348,59.38012624531391,82.07459483520125,39751.09376329494,0.14236523713676238
260,driver,68.63777061935853,63.87035198612975,63.87035198612975,88.10531573095119,59.408867172875645,96.77688485314631,45.374509108121565,22.167028996291116,90.64556005738585,71017.53254717319,0.10867497482658067
261,driver,27.40127338407914,57.42724396874517,57.42724396874517,32.372602425169525,31.810799783216623,25.527870392567873,82.79842026205118,75.02929215912839,95.37494356412499,26114.840703362308,0.13119951648489528
262,driver,72.60564616461312,70.70368995321546,70.70368995321546,70.06647302871744,56.37825093971597,58.37025764695553,89.18858708621325,96.03216071925426,41.125185932576244,72427.11827268713,0.08280006029228026
263,driver,1.929252176860638,27.61164992400443,27.61164992400443,8.174315112106987,44.000773817742456,22.430620877766977,23.571245545077932,4.556501100414868,81.3859283932379,10850.886961889955,0.1862851250506004
264,driver,1.047528933880467,21.52937778739761,21.52937778739761,8.716678520319798,48.49524423770065,11.43734939835102,15.343803845081181,6.382579383086714,50.22390200767251,10674.937369278974,0.19128056914357897
265,driver,15.434415419878048,48.007494765719315,48.007494765719315,44.7645938060326,40.32413482904564,25.527870392567873,83.42590221608152,77.69691928231192,4.2448600725577075,20185.21523804509,0.1428526334720812
266,driver,31.731897848886003,55.138474370617644,55.138474370617644,41.451355164602305,63.039538478214496,50.44849716359402,89.48615279724072,66.85091269257373,21.353057239370873,39999.62655082881,0.12352502575249365
267,driver,69.75187887531841,67.67899002462846,67.67899002462846,86.94734299320706,59.129660948306096,32.98936599436991,94.97352540962711,96.99873569507021,17.094048476846528,71808.95723219712,0.08276135841986804
268,driver,2.673650781289463,30.201670402386227,30.201670402386227,11.856371751598113,66.87180578532099,22.26518560294028,37.13409244966364,35.76260953739113,8.668208670346356,14186.975737321169,0.17875930299387874
269,driver,2.429117673477384,29.00657081484076,29.00657081484076,37.45188123278753,20.9577621882056,8.161793108032823,44.90906245915832,19.76609131106777,50.44459050424867,8474.694252434763,0.17511635109694346
270,driver,19.874537107116442,48.09320757546681,48.09320757546681,45.165889823372154,73.95304187996096,45.80019742050298,36.110328442893454,43.41737230870401,45.41852681244681,32103.37883106204,0.16207029867143682
271,driver,52.10502183546639,65.042654843347,65.042654843347,56.03026782008098,75.909813716756,8.161793108032823,54.365762234806105,87.08034390744724,93.68325444650367,65075.25011576421,0.12071209704713057
272,driver,13.863573536237702,46.653048681729246,46.653048681729246,34.66298106204606,14.368907120076756,77.60605974581904,64.72387421412793,31.747795806728696,72.75768802199376,13575.955330459185,0.15377448935669832
273,driver,66.13731226468775,67.5423134563663,67.5423134563663,78.43380794980635,44.27599969018755,52.221835724521775,88.3261672807518,97.16937581633718,27.053791236134998,59308.88981362308,0.08969960409493632
274,driver,30.689685964263326,56.88407395791246,56.88407395791246,47.856378232863236,54.65128390239838,8.161793108032823,77.94746798454662,75.01853728838883,71.59755896126401,36158.848700012415,0.13033658004346338
275,driver,3.8272095322039887,34.66658280710166,34.66658280710166,23.817156320985635,10.549476564307053,35.699118854969576,37.58504737473999,18.447703954215825,95.46715788606667,7908.831927445728,0.177380266780426
276,driver,2.020939452336789,24.730363462339163,24.730363462339163,46.64555489511931,39.597092634884504,22.430620877766977,14.37032203786547,10.13469065137088,18.4793016462226,10408.271658052543,0.1907938995287305
277,driver,14.123372558798087,43.121908444756066,43.121908444756066,51.73596573001892,49.7136482131666,63.64589840344352,24.821944864345642,18.38773406259439,61.53290480994045,21237.708844608525,0.1734656550090291
278,driver,69.17927545369878,69.07964587377828,69.07964587377828,42.39834978539694,85.54368931614266,89.81095008035996,75.09345227101544,80.66525757342154,39.781455580361325,88568.88268531028,0.09327399841079351
279,driver,7.812564363763608,38.257998675195786,38.257998675195786,49.42808386513784,57.82484223676305,1.6826194758546278,53.08383480894883,27.106678293492624,48.58729714754204,17521.59238357525,0.165645518231762
280,driver,8.685019346944237,39.98991119132439,39.98991119132439,27.86320173967815,64.9606263140205,56.58208461631532,14.946527842615662,7.028944844763614,87.94872457551446,19483.54474079481,0.18384171673174793
281,driver,6.116780034063836,33.8496748949206,33.8496748949206,39.691955769099245,73.01753595433946,43.21101295755277,20.74328198586394,9.248685042261084,29.796502805533006,18321.523257555815,0.1835115789730042
282,driver,37.46405550128721,54.10107510638188,54.10107510638188,77.92364550645313,35.73247532704022,72.71663203614888,62.5780934539438,64.26559589702633,1.5445508134140504,34268.337244023794,0.13124689777174087
283,driver,41.51952643746094,59.71509176349471,59.71509176349471,64.71827038921819,45.44052704927742,56.568595885599734,33.52421359308023,80.50089795785992,57.4420302171284,41245.21659314918,0.14171836676599897
284,driver,6.897957636660432,40.612064888059805,40.612064888059805,20.668980495815067,43.96705223244379,22.430620877766977,52.16438207627208,47.90872180379614,57.96727421453193,14582.151187574418,0.16701985132520353
285,driver,63.9569287882448,70.05589895709238,70.05589895709238,78.25033758392132,23.776186177100186,35.699118854969576,64.72877460996,99.33323160106613,96.32521055809568,45125.60490248672,0.10367868390677518
286,driver,4.774548686566385,36.90039612989628,36.90039612989628,4.9332017411075535,61.94274588588278,18.810093646843942,50.17548541221047,35.30597634300942,60.346277009135356,15470.083311308885,0.1701377086073284
287,driver,19.30223862594528,49.64889543859497,49.64889543859497,44.241119170081646,36.16808135477625,81.80711759959462,50.285814486584655,69.6398694871915,3.6329935642440385,21922.703081475684,0.15555485413076242
288,driver,21.09861499767887,49.73263249692467,49.73263249692467,57.261403799847095,43.03038250893305,51.374046066440606,42.10578650400385,58.84302092017767,36.67643944080847,25005.53604003552,0.1578484917503192
289,driver,73.49528184442799,67.52356077906848,67.52356077906848,71.70923467793855,73.09449347304106,96.77688485314631,57.0640604759319,39.5148434055762,82.72529119737035,84684.36527769013,0.09797268791760606
290,driver,23.31569513279044,50.914336432146996,50.914336432146996,42.11577821109088,62.17459801377179,50.44849716359402,58.10123677087512,48.08514624807126,49.64398068681955,32140.889632836563,0.147633686481772
291,driver,13.915076212059688,49.14103617014739,49.14103617014739,21.544594276396932,44.538533339613416,22.139500333740706,53.68683386461716,79.76050771351731,59.19171438172956,19977.94050513787,0.15924150685563176
292,driver,3.1912280774518202,28.642572339606527,28.642572339606527,34.73697976114164,73.23548953193833,8.161793108032823,40.542827162318574,12.00364930323357,15.428480008791594,15469.729387856562,0.1765373583413889
293,driver,0.532313809810373,14.771378593378547,14.771378593378547,19.881934468740173,18.470504025459856,1.6826194758546278,40.33834127209098,4.806592846310213,14.18275133053115,7138.632761405419,0.17929851555414417
294,driver,14.52643799088666,45.619550684200455,45.619550684200455,47.99794127624374,68.85074754221561,7.079341344454317,40.470678613777174,39.17028498608508,72.94236827534371,25696.898868961718,0.16523822270222477
295,driver,32.50973903457229,51.088785442217926,51.088785442217926,64.25304300787825,62.25807130137819,62.613493773265596,29.66301730365037,12.91936962815485,93.35398970751015,40421.651950395535,0.15265875231360254
